label,score
neutral,0.837715208530426
negative,0.7154954075813293
positive,0.9905659556388855
neutral,0.8169280886650085
negative,0.9402079582214355
positive,0.8997000455856323
neutral,0.9842081665992737
negative,0.6820713877677917
neutral,0.5243147015571594
positive,0.977382242679596
negative,0.44769543409347534
neutral,0.5357885956764221
positive,0.9598219990730286
neutral,0.555029571056366
positive,0.5768705606460571
neutral,0.8679502606391907
neutral,0.6206969022750854
positive,0.8208765983581543
negative,0.9799491763114929
positive,0.9903653264045715
positive,0.5269563794136047
positive,0.9852221608161926
positive,0.9666149020195007
negative,0.981682300567627
negative,0.8836770057678223
negative,0.9262987971305847
positive,0.6649351119995117
negative,0.5687826871871948
positive,0.9493179321289062
negative,0.9235008358955383
neutral,0.7976937294006348
neutral,0.5735098123550415
positive,0.6052574515342712
neutral,0.8936425447463989
positive,0.9697064757347107
neutral,0.5720326900482178
negative,0.7323896288871765
neutral,0.5206822156906128
positive,0.489067941904068
positive,0.6306113600730896
positive,0.9809561371803284
negative,0.6934775710105896
neutral,0.7496816515922546
positive,0.9675132632255554
positive,0.9111132621765137
negative,0.8000513315200806
negative,0.7491993308067322
positive,0.742746889591217
positive,0.9296308159828186
neutral,0.6656286716461182
neutral,0.7533259391784668
negative,0.9569389224052429
positive,0.8665388226509094
neutral,0.691453754901886
positive,0.9666646122932434
negative,0.8925904631614685
neutral,0.7743481397628784
positive,0.739490807056427
positive,0.7177079916000366
neutral,0.7860849499702454
positive,0.8510374426841736
positive,0.9506434202194214
positive,0.9920018911361694
positive,0.992403507232666
negative,0.9693557620048523
negative,0.9756606221199036
negative,0.518571138381958
neutral,0.6920009255409241
neutral,0.8019311428070068
neutral,0.853643000125885
negative,0.9419708847999573
negative,0.9944666028022766
neutral,0.7554040551185608
positive,0.47378456592559814
neutral,0.9286931157112122
positive,0.78168785572052
neutral,0.7020333409309387
positive,0.865806519985199
neutral,0.5277273654937744
positive,0.8387062549591064
positive,0.7531965374946594
neutral,0.6240552663803101
positive,0.8210572600364685
neutral,0.7528780102729797
positive,0.5911810398101807
negative,0.9426977038383484
positive,0.8444044589996338
negative,0.95235276222229
positive,0.982545018196106
positive,0.989092230796814
negative,0.9317280054092407
negative,0.989421546459198
negative,0.812082827091217
positive,0.5886802077293396
positive,0.9942721128463745
positive,0.7094818353652954
positive,0.9876428842544556
negative,0.6180341243743896
positive,0.9785571694374084
positive,0.8243919014930725
positive,0.9488321542739868
positive,0.8822383284568787
neutral,0.6956292986869812
negative,0.42221614718437195
neutral,0.7008126974105835
neutral,0.7660910487174988
negative,0.9777402877807617
neutral,0.9185612201690674
neutral,0.6861489415168762
neutral,0.4863964915275574
neutral,0.9911842942237854
positive,0.94989013671875
negative,0.4346030056476593
positive,0.5797302722930908
negative,0.9786359667778015
neutral,0.5965371131896973
neutral,0.9619856476783752
neutral,0.8956742286682129
negative,0.9479818344116211
neutral,0.8780125379562378
positive,0.8769124150276184
neutral,0.7452488541603088
negative,0.8485509157180786
positive,0.8158204555511475
neutral,0.5979799628257751
negative,0.9181039929389954
positive,0.6263555288314819
negative,0.9305235147476196
positive,0.8833845257759094
positive,0.9597496390342712
neutral,0.5672861933708191
neutral,0.6016809940338135
negative,0.9311257600784302
negative,0.5593764185905457
positive,0.38947269320487976
positive,0.6096048951148987
negative,0.9764524102210999
positive,0.8641223907470703
negative,0.924918532371521
neutral,0.9044577479362488
negative,0.7519799470901489
positive,0.491742342710495
positive,0.9587344527244568
positive,0.9763827323913574
neutral,0.946347177028656
positive,0.9277584552764893
neutral,0.6215277910232544
positive,0.9909508228302002
negative,0.9931787252426147
positive,0.5981857180595398
neutral,0.9573851823806763
neutral,0.5486963987350464
neutral,0.9494160413742065
neutral,0.445505291223526
neutral,0.7046381831169128
negative,0.8818703293800354
positive,0.768923282623291
positive,0.6089602112770081
negative,0.9695563316345215
negative,0.9563605189323425
neutral,0.9896696209907532
positive,0.9771550297737122
positive,0.46328747272491455
neutral,0.9740468263626099
neutral,0.9179808497428894
negative,0.7413290143013
positive,0.673943817615509
positive,0.5988296866416931
positive,0.7858054637908936
negative,0.8327782154083252
negative,0.7396443486213684
negative,0.775112509727478
positive,0.6683061122894287
positive,0.9867004156112671
negative,0.7581582069396973
negative,0.6966091990470886
negative,0.9738509654998779
positive,0.6427551507949829
negative,0.7735366225242615
negative,0.9900362491607666
negative,0.9899787902832031
positive,0.9924395084381104
positive,0.9450992941856384
neutral,0.731320321559906
positive,0.7581716179847717
positive,0.6911811828613281
positive,0.9830278158187866
negative,0.43095314502716064
positive,0.4979492723941803
positive,0.6265175938606262
positive,0.9622904062271118
positive,0.6710111498832703
negative,0.48351776599884033
positive,0.9372946619987488
neutral,0.8914576768875122
neutral,0.9534978270530701
neutral,0.5534592270851135
positive,0.8627237677574158
negative,0.7882289886474609
positive,0.8787736296653748
negative,0.7677384614944458
positive,0.860231339931488
positive,0.9696341753005981
positive,0.9658695459365845
negative,0.9925932288169861
positive,0.3635324537754059
positive,0.8534038066864014
positive,0.5222225189208984
negative,0.6056285500526428
negative,0.520926833152771
neutral,0.6264257431030273
negative,0.6547889113426208
positive,0.9225788116455078
positive,0.42334678769111633
negative,0.6332398056983948
positive,0.6284612417221069
positive,0.5249404907226562
positive,0.9811474084854126
positive,0.5757381916046143
neutral,0.5306867957115173
neutral,0.6593528985977173
positive,0.77055823802948
negative,0.9801058173179626
positive,0.638973593711853
neutral,0.9878937602043152
negative,0.9815688133239746
neutral,0.5403191447257996
positive,0.8538411259651184
neutral,0.6401989459991455
positive,0.561893880367279
positive,0.8232147097587585
positive,0.6485852003097534
positive,0.8184760212898254
negative,0.6180208325386047
neutral,0.5048717260360718
negative,0.6329522728919983
positive,0.9783994555473328
negative,0.9623001217842102
positive,0.7701557278633118
neutral,0.6451043486595154
neutral,0.5913302898406982
negative,0.978769063949585
positive,0.7653599381446838
positive,0.8976753950119019
positive,0.5750488042831421
neutral,0.5224423408508301
negative,0.742353618144989
neutral,0.5332678556442261
neutral,0.9504521489143372
negative,0.9153956770896912
neutral,0.7111130952835083
positive,0.6016413569450378
negative,0.615450918674469
negative,0.5403897762298584
positive,0.5297333002090454
positive,0.9931867122650146
neutral,0.4970376491546631
negative,0.948969841003418
positive,0.934387743473053
negative,0.9355528950691223
neutral,0.5164921879768372
neutral,0.8125906586647034
negative,0.7955744862556458
positive,0.9781986474990845
neutral,0.6620393395423889
negative,0.8692837357521057
positive,0.980385959148407
positive,0.9369645714759827
negative,0.9937353730201721
neutral,0.7683865427970886
neutral,0.8774639368057251
neutral,0.6992095112800598
neutral,0.49095791578292847
negative,0.9110162258148193
negative,0.37063372135162354
neutral,0.495113730430603
neutral,0.8166078329086304
positive,0.8211225271224976
negative,0.6224214434623718
neutral,0.8929034471511841
negative,0.7608100175857544
neutral,0.8773787617683411
positive,0.8391279578208923
negative,0.9124218821525574
positive,0.723064124584198
positive,0.6517797112464905
neutral,0.5026894211769104
negative,0.9509299993515015
neutral,0.41109055280685425
positive,0.966168224811554
positive,0.9780130982398987
neutral,0.6328364014625549
positive,0.9790495038032532
positive,0.9463604092597961
positive,0.9577852487564087
neutral,0.7238183617591858
positive,0.581718385219574
positive,0.4940098822116852
positive,0.9624097943305969
positive,0.8877171874046326
neutral,0.7360085844993591
negative,0.8540526032447815
neutral,0.6575361490249634
positive,0.9353412389755249
positive,0.5605504512786865
positive,0.4669795632362366
negative,0.5834850072860718
negative,0.8065671920776367
neutral,0.6156652569770813
negative,0.40217283368110657
negative,0.9145160913467407
positive,0.5956417918205261
neutral,0.8312803506851196
positive,0.7049225568771362
negative,0.8656735420227051
negative,0.9412042498588562
neutral,0.7255848050117493
positive,0.9553622603416443
neutral,0.7488728761672974
negative,0.49138325452804565
neutral,0.9651694297790527
positive,0.45490676164627075
negative,0.7808209657669067
negative,0.9675592184066772
negative,0.7265713810920715
negative,0.6272574663162231
neutral,0.9123803973197937
negative,0.9178750514984131
negative,0.6675202250480652
positive,0.9793471693992615
positive,0.46474334597587585
negative,0.7282143831253052
positive,0.4786468744277954
positive,0.3954847455024719
neutral,0.6616749167442322
neutral,0.7301362156867981
positive,0.7731807231903076
positive,0.5598576664924622
positive,0.93051677942276
neutral,0.8566593527793884
neutral,0.9178897142410278
positive,0.4802987575531006
positive,0.9586748480796814
negative,0.9895203113555908
positive,0.9935691356658936
positive,0.9516687393188477
neutral,0.6457434296607971
negative,0.7929496765136719
neutral,0.7493243217468262
negative,0.5219670534133911
negative,0.8652791380882263
positive,0.8633700609207153
positive,0.6772305369377136
positive,0.6258017420768738
neutral,0.6917833685874939
negative,0.9968624114990234
negative,0.7348678708076477
positive,0.9890958666801453
positive,0.9888474941253662
neutral,0.8743597269058228
neutral,0.9797021150588989
neutral,0.9404140710830688
neutral,0.6271199584007263
neutral,0.7971587181091309
positive,0.7679676413536072
positive,0.9739797711372375
positive,0.9911487102508545
neutral,0.4786228835582733
positive,0.7471559047698975
negative,0.9659522175788879
negative,0.5490565299987793
positive,0.8397226929664612
neutral,0.5202701687812805
negative,0.9957011342048645
positive,0.7845233082771301
positive,0.8080725073814392
neutral,0.7866798639297485
positive,0.8177582025527954
neutral,0.7788000702857971
negative,0.740868091583252
positive,0.6357336044311523
positive,0.9104509949684143
neutral,0.9891549944877625
negative,0.875926673412323
negative,0.7165273427963257
positive,0.727830171585083
negative,0.9724143147468567
positive,0.956561803817749
negative,0.9646812677383423
positive,0.9300209879875183
positive,0.5396552681922913
positive,0.9725491404533386
neutral,0.47429847717285156
positive,0.7095087170600891
positive,0.992279052734375
positive,0.9843935370445251
positive,0.5142566561698914
positive,0.9915689826011658
positive,0.628581702709198
positive,0.9447600841522217
positive,0.9800031185150146
positive,0.8966435790061951
positive,0.9882330298423767
neutral,0.49560195207595825
positive,0.9558311104774475
positive,0.9927984476089478
positive,0.7252662777900696
positive,0.708604097366333
positive,0.8306575417518616
positive,0.5928330421447754
neutral,0.5205283164978027
positive,0.9937965869903564
negative,0.7377465963363647
positive,0.9903783798217773
negative,0.9888378381729126
positive,0.6766934990882874
negative,0.9366656541824341
neutral,0.3848299980163574
negative,0.6624684929847717
neutral,0.4802726209163666
positive,0.9890570044517517
neutral,0.42624127864837646
neutral,0.5207957625389099
positive,0.4994032382965088
neutral,0.5539090633392334
negative,0.8904801607131958
neutral,0.6967574954032898
positive,0.9410008192062378
positive,0.9782877564430237
neutral,0.5241457223892212
positive,0.9202133417129517
neutral,0.9404162764549255
positive,0.9265367388725281
negative,0.845924437046051
neutral,0.5463014245033264
positive,0.5707667469978333
positive,0.9551333785057068
positive,0.9468697309494019
negative,0.5597903728485107
negative,0.7960038781166077
positive,0.5225805640220642
positive,0.7771662473678589
positive,0.7952375411987305
neutral,0.5377864241600037
neutral,0.7449517846107483
positive,0.45663705468177795
negative,0.8487392663955688
positive,0.8965151309967041
positive,0.7382900714874268
neutral,0.6622292399406433
negative,0.9756349921226501
negative,0.8125264644622803
positive,0.8879192471504211
negative,0.6902401447296143
negative,0.9712472558021545
neutral,0.5884547829627991
negative,0.7547524571418762
positive,0.8091281652450562
positive,0.5162776112556458
negative,0.7298730611801147
neutral,0.4627774655818939
negative,0.3974010944366455
positive,0.9374842643737793
positive,0.4108785092830658
neutral,0.5488483905792236
neutral,0.8211995959281921
positive,0.8774020075798035
negative,0.9699722528457642
neutral,0.5141184329986572
neutral,0.697411298751831
negative,0.6300591826438904
positive,0.9681210517883301
negative,0.5575151443481445
positive,0.6637392640113831
positive,0.9776768088340759
positive,0.5798001885414124
positive,0.7686492204666138
positive,0.8352782726287842
neutral,0.7801531553268433
positive,0.8554724454879761
neutral,0.6004867553710938
positive,0.6082653403282166
neutral,0.6352301836013794
negative,0.549760103225708
neutral,0.4401838481426239
neutral,0.6227208971977234
positive,0.7131738662719727
positive,0.9787338972091675
neutral,0.9233278632164001
negative,0.6811255812644958
positive,0.7632989287376404
positive,0.6305709481239319
negative,0.9263556599617004
neutral,0.44560059905052185
negative,0.6646354794502258
negative,0.9415932297706604
positive,0.9737720489501953
positive,0.7811400294303894
positive,0.8734445571899414
neutral,0.3896303176879883
positive,0.9833161234855652
negative,0.6480086445808411
positive,0.46403270959854126
positive,0.9435609579086304
neutral,0.4772004187107086
positive,0.7433797121047974
positive,0.6346927881240845
neutral,0.45825374126434326
positive,0.9072333574295044
positive,0.954249382019043
neutral,0.7887264490127563
neutral,0.9168438911437988
negative,0.987381100654602
neutral,0.7136895060539246
negative,0.9488584399223328
negative,0.982470691204071
positive,0.9876096248626709
neutral,0.5422390103340149
positive,0.9893640279769897
positive,0.586348831653595
negative,0.8657224178314209
neutral,0.7113158702850342
neutral,0.6449102163314819
positive,0.82664954662323
neutral,0.5929991602897644
positive,0.748427152633667
neutral,0.9214317798614502
positive,0.9880701899528503
negative,0.8391991853713989
negative,0.593131959438324
negative,0.9786961078643799
positive,0.5331458449363708
negative,0.4639306664466858
positive,0.6556292176246643
neutral,0.9024010300636292
negative,0.542803168296814
positive,0.8311514258384705
positive,0.9670426845550537
neutral,0.7988394498825073
positive,0.37512296438217163
positive,0.9445421099662781
negative,0.5532764792442322
positive,0.7972389459609985
positive,0.7909854650497437
positive,0.5159633755683899
neutral,0.5222218036651611
positive,0.9267746210098267
neutral,0.7618606090545654
negative,0.5185912847518921
neutral,0.46030673384666443
positive,0.5007474422454834
negative,0.8498275876045227
positive,0.9695931673049927
positive,0.6658858060836792
negative,0.3853622078895569
negative,0.7540838718414307
positive,0.5257018804550171
neutral,0.46652233600616455
positive,0.6779076457023621
negative,0.9736354947090149
neutral,0.4009878933429718
negative,0.6561185121536255
negative,0.9168698191642761
positive,0.9578901529312134
positive,0.8846499919891357
positive,0.6688389778137207
neutral,0.7876909971237183
positive,0.9919113516807556
positive,0.7756528258323669
positive,0.40373438596725464
positive,0.8860169053077698
positive,0.8876365423202515
negative,0.8334875702857971
positive,0.9885974526405334
neutral,0.9219563603401184
positive,0.9188475608825684
positive,0.7072693705558777
neutral,0.681915283203125
positive,0.985421895980835
negative,0.47215351462364197
positive,0.9856052994728088
negative,0.9372133612632751
negative,0.9748127460479736
positive,0.90433269739151
positive,0.7313844561576843
positive,0.9087111353874207
positive,0.9678112864494324
positive,0.9142508506774902
negative,0.9356176853179932
negative,0.9889211654663086
positive,0.8721916079521179
positive,0.8772727251052856
neutral,0.45542341470718384
positive,0.6527121067047119
positive,0.9783383011817932
negative,0.6304569840431213
neutral,0.9530324935913086
positive,0.7966048717498779
negative,0.9850322008132935
neutral,0.5195637941360474
positive,0.7243120074272156
negative,0.735662043094635
negative,0.7502903938293457
positive,0.8509742617607117
positive,0.9126672148704529
neutral,0.40517669916152954
neutral,0.43470481038093567
positive,0.9754595756530762
positive,0.7829149961471558
negative,0.7664443850517273
negative,0.6143975853919983
neutral,0.7049612998962402
positive,0.5206649303436279
positive,0.6823020577430725
positive,0.9539440274238586
neutral,0.611829936504364
positive,0.6084869503974915
neutral,0.4718310534954071
positive,0.9560073614120483
neutral,0.4821164309978485
positive,0.9386669993400574
negative,0.4796507954597473
neutral,0.5434924960136414
positive,0.5062634348869324
positive,0.6522607207298279
positive,0.7834662199020386
positive,0.9586148858070374
negative,0.43836116790771484
neutral,0.5999175310134888
positive,0.643623948097229
positive,0.8621760010719299
neutral,0.4026018977165222
positive,0.778291642665863
positive,0.976513683795929
positive,0.9729517698287964
positive,0.884164035320282
positive,0.7136863470077515
neutral,0.502153217792511
positive,0.9238905906677246
neutral,0.6223146915435791
negative,0.8556345105171204
positive,0.9846879839897156
positive,0.8088139295578003
negative,0.8827351927757263
positive,0.9534199237823486
negative,0.4892999827861786
positive,0.9456254243850708
positive,0.5953505039215088
negative,0.9929714798927307
neutral,0.5710313320159912
neutral,0.4925735294818878
neutral,0.6594465970993042
positive,0.8131324052810669
positive,0.4307235777378082
neutral,0.6785637140274048
neutral,0.6275550723075867
positive,0.837687611579895
neutral,0.7306602597236633
positive,0.9939029812812805
positive,0.9713966250419617
negative,0.5908668637275696
positive,0.6644632816314697
neutral,0.6687085032463074
positive,0.967948317527771
neutral,0.5109230875968933
positive,0.7571876645088196
positive,0.9667018055915833
positive,0.7230638861656189
positive,0.8785159587860107
positive,0.735682487487793
neutral,0.5230449438095093
negative,0.9768847227096558
neutral,0.6246173977851868
positive,0.9729001522064209
neutral,0.6573571562767029
positive,0.9766671657562256
neutral,0.8651885986328125
positive,0.5353477597236633
positive,0.713557779788971
negative,0.668498694896698
neutral,0.5129501223564148
neutral,0.4658396244049072
negative,0.7740285396575928
positive,0.6940954327583313
negative,0.8771322965621948
positive,0.9866668581962585
negative,0.4099603593349457
neutral,0.5067272782325745
neutral,0.5335450768470764
positive,0.6302446722984314
negative,0.9907032251358032
positive,0.5611230731010437
neutral,0.9475075006484985
positive,0.8212486505508423
positive,0.8702961802482605
neutral,0.611571192741394
neutral,0.570469081401825
positive,0.9380334615707397
neutral,0.6538665294647217
negative,0.5391862988471985
neutral,0.6498293280601501
positive,0.9758847951889038
neutral,0.3438914120197296
negative,0.6775730848312378
negative,0.9480360746383667
negative,0.989192545413971
negative,0.9478055238723755
positive,0.8501949906349182
neutral,0.5933942794799805
positive,0.8844084739685059
positive,0.4732608497142792
neutral,0.4475078582763672
negative,0.44129878282546997
negative,0.48792529106140137
positive,0.8485307693481445
neutral,0.8561998605728149
positive,0.8974117040634155
positive,0.7473588585853577
negative,0.7371838092803955
positive,0.5904647707939148
positive,0.8680968880653381
positive,0.9522523283958435
neutral,0.5059874653816223
positive,0.5468898415565491
neutral,0.9568472504615784
positive,0.9560217261314392
positive,0.6735922694206238
positive,0.8212251663208008
positive,0.8765983581542969
negative,0.9800590872764587
neutral,0.5725314617156982
positive,0.8198918104171753
positive,0.75808185338974
positive,0.9427386522293091
negative,0.8670166730880737
neutral,0.652565598487854
positive,0.983711302280426
positive,0.7462654113769531
negative,0.5589350461959839
positive,0.9416998624801636
positive,0.5303879976272583
positive,0.7954340577125549
positive,0.9795188307762146
neutral,0.41357630491256714
positive,0.7123000621795654
positive,0.9666267037391663
positive,0.9187823534011841
neutral,0.6608175039291382
positive,0.7662174701690674
positive,0.9135102033615112
negative,0.5510249137878418
positive,0.4340582489967346
negative,0.8798010945320129
positive,0.8718588352203369
negative,0.9287758469581604
positive,0.9893385171890259
positive,0.8325095772743225
positive,0.3791566491127014
positive,0.9469373226165771
positive,0.8730152249336243
neutral,0.6601141691207886
neutral,0.9710180163383484
positive,0.9598416686058044
positive,0.782476544380188
positive,0.9796398282051086
positive,0.7695812582969666
negative,0.7951361536979675
positive,0.630166232585907
positive,0.9473928213119507
positive,0.7070533037185669
positive,0.9766860604286194
positive,0.9473045468330383
positive,0.8185918927192688
positive,0.5079931020736694
neutral,0.4780728220939636
positive,0.9609981775283813
positive,0.612270712852478
negative,0.9734681844711304
negative,0.6814873218536377
positive,0.37387901544570923
positive,0.8971272110939026
neutral,0.4621926546096802
negative,0.9125403165817261
negative,0.9028134942054749
positive,0.7634632587432861
neutral,0.5922941565513611
positive,0.8283068537712097
negative,0.49956372380256653
negative,0.9207208752632141
positive,0.993601381778717
positive,0.9698389172554016
positive,0.9733844995498657
negative,0.9817075729370117
positive,0.9257652759552002
negative,0.9930652379989624
negative,0.6919012665748596
positive,0.9822608828544617
positive,0.8521382808685303
negative,0.5398338437080383
negative,0.45503565669059753
neutral,0.5976158976554871
positive,0.934749960899353
positive,0.8743501305580139
negative,0.5060204267501831
neutral,0.6367098689079285
negative,0.483206570148468
neutral,0.5221152305603027
negative,0.8849582076072693
positive,0.9323750138282776
neutral,0.7575637102127075
positive,0.5477745532989502
positive,0.9531393647193909
positive,0.833084762096405
positive,0.9010055661201477
positive,0.5819298028945923
positive,0.7315630316734314
neutral,0.5050492882728577
positive,0.9516090750694275
negative,0.8732975125312805
negative,0.6067342758178711
positive,0.50896155834198
negative,0.9196393489837646
positive,0.8655126094818115
positive,0.981594443321228
positive,0.980215847492218
neutral,0.5411255955696106
positive,0.9293799996376038
positive,0.8772033452987671
neutral,0.7770159840583801
neutral,0.9713625311851501
positive,0.8717058300971985
negative,0.7375084161758423
positive,0.979731023311615
positive,0.9209322333335876
positive,0.9573845267295837
positive,0.6134320497512817
positive,0.8825887441635132
neutral,0.8616737127304077
positive,0.558550238609314
positive,0.5866245031356812
positive,0.8751224875450134
negative,0.483163982629776
neutral,0.7303071022033691
positive,0.9710054397583008
positive,0.4871554970741272
neutral,0.5732377171516418
positive,0.8546110391616821
neutral,0.46699079871177673
negative,0.6327615976333618
positive,0.9349015355110168
neutral,0.5412723422050476
positive,0.8791843056678772
positive,0.9829824566841125
positive,0.9821340441703796
positive,0.8571943044662476
positive,0.8740882277488708
positive,0.7827665209770203
positive,0.9416627883911133
negative,0.6429696679115295
positive,0.9867376685142517
positive,0.963577389717102
negative,0.4052157700061798
positive,0.9330646991729736
positive,0.8512190580368042
positive,0.9785906076431274
positive,0.5788869261741638
positive,0.9379307627677917
positive,0.9651853442192078
negative,0.9575450420379639
positive,0.9362553358078003
neutral,0.5400575995445251
negative,0.8561108112335205
positive,0.8705793023109436
negative,0.5776556730270386
positive,0.9919586181640625
positive,0.9052168130874634
negative,0.6271436214447021
negative,0.9619672894477844
negative,0.7258713841438293
positive,0.8793641328811646
positive,0.9818186163902283
positive,0.3756605088710785
neutral,0.6612399220466614
negative,0.472474068403244
neutral,0.4934777319431305
neutral,0.9175969362258911
neutral,0.5628566145896912
positive,0.6390585899353027
positive,0.9705278277397156
neutral,0.8353689312934875
positive,0.8998425006866455
positive,0.45492032170295715
neutral,0.5388928055763245
neutral,0.6497629284858704
neutral,0.8540704250335693
positive,0.994712769985199
positive,0.9935978651046753
positive,0.9874399900436401
negative,0.8622205853462219
positive,0.576441764831543
neutral,0.4116925597190857
positive,0.9413207173347473
negative,0.9744442701339722
negative,0.48970338702201843
positive,0.9896831512451172
positive,0.8675971627235413
positive,0.9361824989318848
positive,0.8340451121330261
neutral,0.5675612092018127
positive,0.9753241539001465
negative,0.9887168407440186
negative,0.9343159198760986
positive,0.6024765968322754
neutral,0.6731048226356506
negative,0.992986261844635
positive,0.8235621452331543
neutral,0.7632803320884705
positive,0.8652907609939575
neutral,0.5293566584587097
positive,0.677294909954071
positive,0.8303317427635193
neutral,0.7867989540100098
negative,0.7843261361122131
positive,0.9883063435554504
neutral,0.6806220412254333
positive,0.9610693454742432
positive,0.9892340898513794
neutral,0.8218795657157898
positive,0.5981012582778931
neutral,0.894769012928009
positive,0.5883057713508606
positive,0.97621750831604
neutral,0.4054171144962311
neutral,0.5661810040473938
positive,0.8696460723876953
neutral,0.4897153079509735
positive,0.9151828289031982
neutral,0.840175986289978
positive,0.6302797198295593
neutral,0.9775893092155457
neutral,0.4971115291118622
negative,0.5965700149536133
positive,0.8618546724319458
positive,0.9308652877807617
positive,0.9775232672691345
positive,0.5511968731880188
positive,0.9790391325950623
neutral,0.8922635912895203
neutral,0.5974152088165283
neutral,0.5805351138114929
positive,0.537052571773529
negative,0.6809189319610596
negative,0.9179505109786987
positive,0.6403980851173401
negative,0.8574996590614319
positive,0.9737244844436646
positive,0.833945095539093
positive,0.8339525461196899
neutral,0.6258032917976379
neutral,0.7844600677490234
positive,0.9446296691894531
negative,0.6687279343605042
positive,0.8135322332382202
neutral,0.4824386239051819
positive,0.7664088606834412
neutral,0.4320073425769806
positive,0.886860728263855
negative,0.9809339642524719
negative,0.9139351844787598
neutral,0.9336273074150085
positive,0.5109635591506958
negative,0.8595083355903625
negative,0.8414364457130432
positive,0.7506507039070129
negative,0.9724618792533875
negative,0.7548901438713074
positive,0.5285946130752563
neutral,0.7594664692878723
negative,0.6217355132102966
neutral,0.7549726366996765
negative,0.5397980809211731
positive,0.5811340808868408
positive,0.9448285102844238
neutral,0.8634092807769775
neutral,0.9190830588340759
negative,0.7421265840530396
positive,0.7115052342414856
positive,0.4789191484451294
neutral,0.9124885201454163
positive,0.8178977370262146
positive,0.9361402988433838
positive,0.8567289710044861
negative,0.8446688055992126
positive,0.8622478246688843
positive,0.7251974940299988
positive,0.9646310210227966
positive,0.9094117879867554
positive,0.8088080883026123
neutral,0.7340952754020691
negative,0.6163381934165955
positive,0.6732349991798401
positive,0.8240927457809448
negative,0.6486421227455139
positive,0.8373935222625732
positive,0.9443523287773132
negative,0.9315663576126099
positive,0.9452458620071411
positive,0.8959869742393494
positive,0.8028740286827087
positive,0.6433539390563965
positive,0.8983117938041687
positive,0.9010618925094604
positive,0.9697549343109131
negative,0.9198262095451355
positive,0.9831068515777588
positive,0.6437786221504211
positive,0.91523677110672
neutral,0.5377273559570312
positive,0.9898808598518372
negative,0.9749346971511841
negative,0.6606089472770691
positive,0.9678459167480469
positive,0.9848008155822754
positive,0.5462225079536438
positive,0.9557069540023804
neutral,0.898703396320343
neutral,0.49039995670318604
neutral,0.5527956485748291
positive,0.5027363896369934
positive,0.9212166666984558
positive,0.9720168113708496
negative,0.4236849546432495
positive,0.813920259475708
positive,0.597380518913269
neutral,0.8218560814857483
positive,0.9129815697669983
positive,0.8885825276374817
positive,0.5535405278205872
negative,0.8067955374717712
positive,0.8127017021179199
positive,0.8663392663002014
negative,0.5450085997581482
neutral,0.5364202260971069
positive,0.6957293748855591
positive,0.9257732033729553
negative,0.4235861897468567
positive,0.565109372138977
positive,0.4033747911453247
positive,0.9148279428482056
positive,0.6376646161079407
positive,0.9890957474708557
negative,0.8401358723640442
positive,0.9911937117576599
negative,0.5469025373458862
neutral,0.5345679521560669
neutral,0.8532440066337585
positive,0.6116436123847961
positive,0.3611183762550354
neutral,0.8156333565711975
negative,0.8469827771186829
neutral,0.511277973651886
positive,0.962018609046936
positive,0.9746969938278198
positive,0.6233428716659546
neutral,0.6923680305480957
neutral,0.5965830087661743
negative,0.9764873385429382
positive,0.546890914440155
negative,0.8334173560142517
positive,0.9437157511711121
positive,0.9308262467384338
positive,0.9763211607933044
positive,0.6664001941680908
positive,0.9782170057296753
negative,0.9153121709823608
negative,0.40615788102149963
positive,0.7529114484786987
positive,0.7772716879844666
negative,0.4470973312854767
positive,0.9637792110443115
positive,0.9224135875701904
neutral,0.5639663934707642
negative,0.9466291069984436
positive,0.8387284278869629
positive,0.9859004616737366
positive,0.9916547536849976
neutral,0.4814927875995636
neutral,0.5541417598724365
positive,0.9781874418258667
negative,0.7275679111480713
positive,0.5906930565834045
positive,0.7034613490104675
negative,0.8159995675086975
neutral,0.5995664000511169
positive,0.9322715997695923
positive,0.963596761226654
positive,0.9540376663208008
positive,0.943781852722168
positive,0.984713077545166
neutral,0.8087114095687866
neutral,0.7175620198249817
positive,0.9724205136299133
negative,0.8004099130630493
positive,0.7502073049545288
positive,0.9918304085731506
positive,0.9760851860046387
positive,0.47674617171287537
positive,0.4686730206012726
positive,0.9871570467948914
neutral,0.4637545645236969
positive,0.5662896037101746
positive,0.5938953757286072
neutral,0.8085954189300537
negative,0.5053627490997314
neutral,0.42062535881996155
negative,0.448123037815094
positive,0.97945237159729
positive,0.9523014426231384
negative,0.8326806426048279
neutral,0.7858535051345825
negative,0.8309606909751892
negative,0.7246658802032471
neutral,0.4548019766807556
positive,0.8874784708023071
positive,0.9578511118888855
positive,0.9072242975234985
negative,0.5152236819267273
positive,0.7556570172309875
negative,0.9555878639221191
positive,0.9755454659461975
negative,0.9810099005699158
neutral,0.5375797748565674
neutral,0.8489929437637329
positive,0.7011867761611938
positive,0.962562620639801
positive,0.7074109315872192
positive,0.9843811988830566
positive,0.419902503490448
positive,0.779441773891449
positive,0.8455597758293152
negative,0.8417664766311646
positive,0.9809082746505737
positive,0.847108781337738
positive,0.562118411064148
neutral,0.4530673325061798
positive,0.9620051383972168
positive,0.9129814505577087
neutral,0.8005396127700806
positive,0.9738070964813232
positive,0.9464243054389954
positive,0.891630232334137
positive,0.6730816960334778
